Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
GJ Gardner	Virtual Grass Sign - End of Wicket	11:04:58	10	A	0.690	10	1	2398
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:04:58	10	A	0.492	18	1.800	2398
Dulux	LED Sign	11:05:09	1	C	0.778	5	5	2409
GJ Gardner	Virtual Grass Sign - End of Wicket	11:05:09	1	A	0.690	1	1	2409
ΑΝΖ	LED Sign - End of Wicket Signage	11:05:09	1	C	0.899	8	8	2409
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:05:09	1	C	0.492	2	2	2409
BRB	Grass Sign - Square of Wicket	11:05:10	1	A	2.770	1	1	2410
Ford	Virtual Grass Sign - Square of Wicket	11:05:10	1	A	1.869	1	1	2410
KFC	Virtual Grass Sign - Square of Wicket	11:05:10	1	A	0.640	1	1	2410
Life Direct	Virtual Grass Sign - Square of Wicket	11:05:10	1	C	0.974	1	1	2410
Ford	Player Kit - Shirt Back	11:05:12	2	A	1.116	2	1	2412
Canterbury	Playing Kit - Shirt Front	11:05:14	3	A	0.973	3	1	2414
ΑΝΖ	Playing Kit - Arm	11:05:13	4	A	0.467	4	1	2413
ΑΝΖ	Playing Kit - Arm	11:05:18	3	A	0.467	3	1	2418
Canterbury	Playing Kit - Shirt Front	11:05:18	6	A	0.973	6	1	2418
ΑΝΖ	Playing Kit - Shirt Front	11:05:14	11	A	1.183	11	1	2414
ΑΝΖ	Playing Kit - Arm	11:05:23	3	A	0.467	3	1	2423
Ford	Player Kit - Shirt Back	11:05:25	5	A	1.116	5	1	2425
KFC	LED Sign - GET THE APP	11:05:30	2	D	1.186	2	1	2430
Canterbury	Playing Kit - Shirt Front	11:05:31	2	A	0.973	2	1	2431
ΑΝΖ	Playing Kit - Arm	11:05:29	4	A	0.467	4	1	2429
ΑΝΖ	Playing Kit - Shirt Front	11:05:30	3	A	1.183	3	1	2430
Dulux	LED Sightscreen	11:05:33	9	A	1.278	9	1	2433
Dulux	Virtual Grass Sign - End of Wicket	11:05:33	9	A	0.802	9	1	2433
Dulux	LED Sightscreen	11:05:46	1	B	1.278	1	1	2446
Dulux	LED Sign	11:05:46	1	C	0.778	5	5	2446
GJ Gardner	Virtual Grass Sign - End of Wicket	11:05:33	14	A	0.690	14	1	2433
ΑΝΖ	LED Sign - End of Wicket Signage	11:05:46	1	B	0.899	8	8	2446
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:05:33	14	A	0.492	24	1.714	2433
BRB	Grass Sign - Square of Wicket	11:05:47	1	A	2.770	1	1	2447
KFC	Virtual Grass Sign - Square of Wicket	11:05:47	1	C	0.640	1	1	2447
Canterbury	Playing Kit - Shirt Front	11:05:51	1	A	0.973	1	1	2451
ΑΝΖ	Playing Kit - Arm	11:05:51	1	A	0.467	1	1	2451
ΑΝΖ	Playing Kit - Shirt Front	11:05:51	1	A	1.183	1	1	2451
GJ Gardner	Umpire Jersey Front - Homes	11:05:53	1	A	1.098	1	1	2453
NZC	Umpire Cap	11:05:54	1	C	1.546	1	1	2454
Canterbury	Playing Kit - Shirt Front	11:05:56	4	A	0.973	4	1	2456
ΑΝΖ	Playing Kit - Shirt Front	11:05:56	4	D	1.183	4	1	2456
Ford	Player Kit - Shirt Back	11:05:59	2	E	1.116	2	1	2459
Canterbury	Playing Kit - Shirt Front	11:06:01	1	A	0.973	1	1	2461
Canterbury	Playing Kit - Shirt Front	11:06:03	1	A	0.973	1	1	2463
ΑΝΖ	Playing Kit - Arm	11:06:03	1	A	0.467	1	1	2463
ΑΝΖ	Playing Kit - Shirt Front	11:06:02	2	A	1.183	2	1	2462
Ford	Player Kit - Shirt Back	11:06:03	2	A	1.116	2	1	2463
BRB	Grass Sign - Square of Wicket	11:06:09	3	C	2.770	3	1	2469
Ford	Virtual Grass Sign - Square of Wicket	11:06:11	1	D	1.869	1	1	2471
KFC	Virtual Grass Sign - Square of Wicket	11:06:11	1	A	0.640	1	1	2471
Life Direct	Virtual Grass Sign - Square of Wicket	11:06:11	1	D	0.923	1	1	2471
Dulux	TVGI Series Logo	11:06:32	11	D	0.815	11	1	2492
Dulux	TVGI Series Text	11:06:30	14	B	0.467	14	1	2490
Dulux	LED Sightscreen	11:06:57	6	A	1.278	6	1	2517
GJ Gardner	Virtual Grass Sign - End of Wicket	11:06:57	6	A	0.690	6	1	2517
Dulux	Virtual Grass Sign - End of Wicket	11:06:57	8	A	0.778	8	1	2517
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:06:57	8	A	0.492	14	1.750	2517
Dulux	Virtual Grass Sign - End of Wicket	11:07:06	2	B	0.778	2	1	2526
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:07:06	2	C	0.492	2	1	2526
BRB	Grass Sign - Square of Wicket	11:07:08	1	B	2.770	1	1	2528
Ford	Virtual Grass Sign - Square of Wicket	11:07:08	1	E	1.869	1	1	2528
Life Direct	Virtual Grass Sign - Square of Wicket	11:07:08	1	D	0.974	1	1	2528
KFC	Virtual Grass Sign - Square of Wicket	11:07:08	2	B	0.640	2	1	2528
Canterbury	Playing Kit - Shirt Front	11:07:12	3	A	0.973	3	1	2532
ΑΝΖ	Playing Kit - Shirt Front	11:07:12	3	A	1.183	3	1	2532
Ford	Player Kit - Shirt Back	11:07:15	2	A	1.116	2	1	2535
ΑΝΖ	Playing Kit - Arm	11:07:20	3	A	0.467	3	1	2540
Canterbury	Playing Kit - Shirt Front	11:07:17	7	A	0.973	7	1	2537
ΑΝΖ	Playing Kit - Shirt Front	11:07:17	7	A	1.183	7	1	2537
GJ Gardner	Virtual Grass Sign - End of Wicket	11:07:24	13	D	0.690	13	1	2544
ΑΝΖ	LED Sight Screen	11:07:24	13	C	1.002	13	1	2544
Dulux	Virtual Grass Sign - End of Wicket	11:07:24	15	D	0.778	15	1	2544
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:07:24	15	D	0.492	28	1.867	2544
Dulux	Virtual Grass Sign - End of Wicket	11:07:42	4	B	0.778	4	1	2562
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:07:42	4	C	0.492	4	1	2562
Canterbury	Playing Kit - Shirt Front	11:07:47	3	A	0.973	3	1	2567
ΑΝΖ	Playing Kit - Arm	11:07:46	4	A	0.467	4	1	2566
ΑΝΖ	Playing Kit - Shirt Front	11:07:47	3	D	1.183	3	1	2567
Dulux	Virtual Grass Sign - End of Wicket	11:07:56	2	B	0.778	2	1	2576
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:07:56	2	C	0.492	2	1	2576
Dulux	LED Sign	11:07:59	3	C	0.778	15	5	2579
Dulux	Virtual Grass Sign - End of Wicket	11:07:59	3	B	0.778	3	1	2579
GJ Gardner	LED Sightscreen	11:08:00	2	B	1.278	2	1	2580
GJ Gardner	Virtual Grass Sign - End of Wicket	11:07:59	3	E	0.690	3	1	2579
ΑΝΖ	LED Sign - End of Wicket Signage	11:07:59	3	B	0.899	24	8	2579
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:07:59	3	A	0.492	6	2	2579
BRB	LED Sign - Boundary Rd Brewery	11:08:05	1	D	2.770	1	1	2585
Ford	Player Kit - Shirt Back	11:08:05	2	A	1.116	2	1	2585
KFC	Boundary Rope	11:08:02	5	A	0.640	30	6	2582
Life Direct	Boundary Rope	11:08:02	5	A	0.763	5	1	2582
ΑΝΖ	Boundary Rope	11:08:02	5	E	0.489	40	8	2582
Dulux	Virtual Grass Sign - End of Wicket	11:08:17	1	B	0.778	1	1	2597
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:08:17	1	C	0.492	1	1	2597
Dulux	Virtual Grass Sign - End of Wicket	11:08:20	2	A	0.802	2	1	2600
GJ Gardner	Virtual Grass Sign - End of Wicket	11:08:20	2	D	0.690	2	1	2600
ΑΝΖ	LED Sight Screen	11:08:20	2	C	1.002	2	1	2600
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:08:20	2	C	0.492	4	2	2600
KFC	Virtual Grass Sign - Square of Wicket	11:08:22	4	B	0.640	4	1	2602
Canterbury	Playing Kit - Shirt Front	11:08:27	1	A	0.973	1	1	2607
Canterbury	Playing Kit - Shirt Front	11:08:29	3	A	0.973	3	1	2609
ΑΝΖ	Playing Kit - Shirt Front	11:08:27	5	A	1.183	5	1	2607
Canterbury	Playing Kit - Shirt Front	11:08:33	1	A	0.973	1	1	2613
ΑΝΖ	Playing Kit - Shirt Front	11:08:33	1	A	1.183	1	1	2613
ΑΝΖ	Playing Kit - Arm	11:08:27	11	A	0.467	11	1	2607
Dulux	Virtual Grass Sign - End of Wicket	11:08:38	1	B	0.778	1	1	2618
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:08:38	1	C	0.492	1	1	2618
Dulux	LED Sightscreen	11:08:44	1	C	1.278	1	1	2624
Dulux	LED Sign	11:08:42	3	C	0.778	15	5	2622
Dulux	Virtual Grass Sign - End of Wicket	11:08:41	4	C	0.778	4	1	2621
GJ Gardner	Virtual Grass Sign - End of Wicket	11:08:44	1	D	0.690	1	1	2624
ΑΝΖ	LED Sign - End of Wicket Signage	11:08:42	3	C	0.899	24	8	2622
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:08:41	4	C	0.492	7	1.750	2621
ΑΝΖ	Playing Kit - Arm	11:08:47	1	A	0.467	1	1	2627
Canterbury	Playing Kit - Shirt Front	11:08:47	2	A	0.973	2	1	2627
ΑΝΖ	Playing Kit - Shirt Front	11:08:47	2	A	1.183	2	1	2627
Ford	Player Kit - Shirt Back	11:08:49	2	A	1.116	2	1	2629
GJ Gardner	Virtual Grass Sign - End of Wicket	11:09:00	3	A	0.690	3	1	2640
ΑΝΖ	LED Sight Screen	11:09:00	3	A	1.002	3	1	2640
Dulux	Virtual Grass Sign - End of Wicket	11:09:00	4	A	0.778	4	1	2640
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:09:00	4	A	0.492	7	1.750	2640
Ford	Virtual Grass Sign - Square of Wicket	11:09:10	2	A	1.869	2	1	2650
KFC	Virtual Grass Sign - Square of Wicket	11:09:10	2	A	0.640	2	1	2650
Life Direct	Virtual Grass Sign - Square of Wicket	11:09:10	2	C	0.974	2	1	2650
BRB	Grass Sign - Square of Wicket	11:09:10	3	A	2.770	3	1	2650
ΑΝΖ	Playing Kit - Arm	11:09:14	6	A	0.467	6	1	2654
Ford	Player Kit - Shirt Back	11:09:22	3	E	1.116	3	1	2662
Canterbury	Playing Kit - Shirt Front	11:09:15	13	A	0.973	13	1	2655
Canterbury	Playing Kit - Shirt Front	11:09:30	9	A	0.973	9	1	2670
ΑΝΖ	Playing Kit - Shirt Front	11:09:15	24	A	1.183	24	1	2655
Canterbury	Playing Kit - Pants	11:09:40	1	E	0.973	1	1	2680
Ford	Player Kit - Shirt Back	11:09:26	15	B	1.116	15	1	2666
Canterbury	Playing Kit - Shirt Front	11:09:41	2	A	0.973	2	1	2681
ΑΝΖ	Playing Kit - Arm	11:09:41	2	B	0.467	2	1	2681
ΑΝΖ	Playing Kit - Shirt Front	11:09:41	2	A	1.183	2	1	2681
Dulux	Virtual Grass Sign - End of Wicket	11:09:43	19	A	0.802	19	1	2683
ΑΝΖ	LED Sight Screen	11:09:43	19	A	1.002	19	1	2683
GJ Gardner	Virtual Grass Sign - End of Wicket	11:09:43	25	D	0.690	25	1	2683
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:09:43	25	E	0.492	44	1.760	2683
Canterbury	Playing Kit - Shirt Front	11:10:09	1	A	0.973	1	1	2709
ΑΝΖ	Playing Kit - Arm	11:10:08	2	A	0.467	2	1	2708
ΑΝΖ	Playing Kit - Shirt Front	11:10:08	2	A	1.183	2	1	2708
GJ Gardner	Virtual Grass Sign - End of Wicket	11:10:38	3	B	0.690	3	1	2738
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:10:38	3	C	0.492	3	1	2738
KFC	Boundary Rope	11:10:46	3	A	0.640	18	6	2746
Life Direct	Boundary Rope	11:10:46	3	A	0.763	3	1	2746
ΑΝΖ	Boundary Rope	11:10:46	3	E	0.489	24	8	2746
GJ Gardner	Umpire Jersey Back - Homes	11:10:49	3	A	1.098	3	1	2749
BRB	Grass Sign - Square of Wicket	11:10:57	1	C	2.770	1	1	2757
Ford	Virtual Grass Sign - Square of Wicket	11:10:57	2	C	1.869	2	1	2757
KFC	Boundary Rope	11:10:59	3	E	0.640	18	6	2759
Life Direct	Boundary Rope	11:10:59	3	E	0.763	3	1	2759
ΑΝΖ	Boundary Rope	11:10:59	3	E	0.489	24	8	2759
ΑΝΖ	Playing Kit - Arm	11:11:02	1	A	0.467	1	1	2762
KFC	Boundary Rope	11:11:03	4	A	0.640	24	6	2763
Life Direct	Boundary Rope	11:11:03	4	A	0.763	4	1	2763
ΑΝΖ	Boundary Rope	11:11:03	4	E	0.489	32	8	2763
Dulux	Stumps	11:11:06	2	D	0.587	6	3	2766
Dulux	LED Sign	11:11:02	8	E	0.778	16	1	2762
GJ Gardner	Umpire Jersey Back - Homes	11:11:09	1	E	1.098	1	1	2769
Canterbury	Playing Kit - Shirt Front	11:11:06	5	A	0.973	5	1	2766
Ford	LED SignLED Sign	11:11:10	1	E	0.935	1	1	2770
KFC	Boundary Rope	11:11:10	1	E	0.640	6	6	2770
Life Direct	Boundary Rope	11:11:10	1	D	0.763	1	1	2770
ΑΝΖ	Boundary Rope	11:11:10	1	E	0.489	8	8	2770
ΑΝΖ	Playing Kit - Arm	11:11:10	1	A	0.467	1	1	2770
ΑΝΖ	Playing Kit - Shirt Front	11:11:07	4	A	1.183	4	1	2767
ΑΝΖ	Playing Kit - Arm	11:11:15	3	A	0.467	3	1	2775
GJ Gardner	Virtual Grass Sign - End of Wicket	11:11:19	2	B	0.690	2	1	2779
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:11:19	2	C	0.492	2	1	2779
Dulux	Virtual Grass Sign - End of Wicket	11:11:23	1	D	0.778	1	1	2783
Dulux	LED Sign	11:11:22	7	C	0.778	35	5	2782
GJ Gardner	Virtual Grass Sign - End of Wicket	11:11:22	7	A	0.690	7	1	2782
ΑΝΖ	LED Sight Screen	11:11:23	6	C	1.002	6	1	2783
ΑΝΖ	LED Sign - End of Wicket Signage	11:11:22	7	C	0.899	56	8	2782
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:11:22	7	A	0.492	14	2	2782
Dulux	Virtual Grass Sign - End of Wicket	11:12:07	5	D	0.802	5	1	2827
GJ Gardner	Virtual Grass Sign - End of Wicket	11:12:07	8	B	0.690	8	1	2827
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:12:07	8	E	0.492	15	1.875	2827
Dulux	LED Sign	11:12:16	2	C	0.778	10	5	2836
GJ Gardner	Virtual Grass Sign - End of Wicket	11:12:16	2	A	0.690	2	1	2836
ΑΝΖ	LED Sign - End of Wicket Signage	11:12:16	2	C	0.899	16	8	2836
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:12:16	2	A	0.492	4	2	2836
BRB	Grass Sign - Square of Wicket	11:12:18	2	A	2.770	2	1	2838
Ford	Virtual Grass Sign - Square of Wicket	11:12:18	2	D	1.869	2	1	2838
KFC	Virtual Grass Sign - Square of Wicket	11:12:18	2	C	0.640	2	1	2838
Life Direct	Virtual Grass Sign - Square of Wicket	11:12:18	2	D	0.974	2	1	2838
ΑΝΖ	Playing Kit - Shirt Front	11:12:20	1	A	1.183	1	1	2840
ΑΝΖ	Playing Kit - Arm	11:12:20	2	A	0.467	2	1	2840
Canterbury	Playing Kit - Shirt Front	11:12:20	3	A	0.973	3	1	2840
ΑΝΖ	Playing Kit - Shirt Front	11:12:22	1	A	1.183	1	1	2842
Ford	Player Kit - Shirt Back	11:12:23	2	A	1.116	2	1	2843
ΑΝΖ	Playing Kit - Shirt Front	11:12:25	1	A	1.183	1	1	2845
Canterbury	Playing Kit - Shirt Front	11:12:25	3	A	0.973	3	1	2845
ΑΝΖ	Playing Kit - Shirt Front	11:12:27	1	A	1.183	1	1	2847
Canterbury	Playing Kit - Shirt Front	11:12:32	1	A	0.973	1	1	2852
ΑΝΖ	Playing Kit - Arm	11:12:26	7	A	0.467	7	1	2846
ΑΝΖ	Playing Kit - Shirt Front	11:12:32	2	A	1.183	2	1	2852
ΑΝΖ	Playing Kit - Arm	11:12:34	3	A	0.467	3	1	2854
ΑΝΖ	Playing Kit - Shirt Front	11:12:35	2	A	1.183	2	1	2855
ΑΝΖ	Playing Kit - Arm	11:12:41	7	A	0.467	7	1	2861
GJ Gardner	Virtual Grass Sign - End of Wicket	11:12:50	1	B	0.690	1	1	2870
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:12:50	1	C	0.492	1	1	2870
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:12:52	5	C	8.760	5	1	2872
GJ Gardner	Umpire Jersey Back - Homes	11:12:57	2	A	1.098	2	1	2877
Canterbury	Playing Kit - Shirt Front	11:12:57	3	A	0.973	3	1	2877
ΑΝΖ	Playing Kit - Shirt Front	11:12:57	3	D	1.183	3	1	2877
GJ Gardner	Virtual Grass Sign - End of Wicket	11:13:09	1	B	0.690	1	1	2889
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:13:09	1	C	0.492	1	1	2889
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:13:12	3	C	0.492	3	1	2892
KFC	Boundary Rope	11:13:16	1	A	0.640	6	6	2896
Life Direct	Boundary Rope	11:13:16	1	A	0.763	1	1	2896
ΑΝΖ	Boundary Rope	11:13:16	1	B	0.489	8	8	2896
GJ Gardner	Virtual Grass Sign - End of Wicket	11:13:26	2	B	0.690	2	1	2906
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:13:26	4	C	0.492	4	1	2906
NZC	Umpire Jersey Front	11:13:47	15	A	0.569	15	1	2927
GJ Gardner	Virtual Grass Sign - End of Wicket	11:14:02	2	B	0.690	2	1	2942
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:14:02	2	C	0.492	2	1	2942
Dulux	LED Sign	11:14:06	1	C	0.778	5	5	2946
GJ Gardner	Virtual Grass Sign - End of Wicket	11:14:05	2	B	0.690	2	1	2945
ΑΝΖ	LED Sign - End of Wicket Signage	11:14:06	1	C	0.899	8	8	2946
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:14:05	2	C	0.492	3	1.500	2945
Ford	Virtual Grass Sign - Square of Wicket	11:14:07	4	D	1.869	4	1	2947
BRB	Grass Sign - Square of Wicket	11:14:07	8	B	2.770	8	1	2947
GJ Gardner	Umpire Jersey Front - Homes	11:14:15	12	A	1.098	12	1	2955
NZC	Umpire Cap	11:14:15	12	C	1.546	12	1	2955
Dulux	LED Sightscreen	11:14:27	12	A	1.278	12	1	2967
Dulux	Virtual Grass Sign - End of Wicket	11:14:27	12	A	0.802	12	1	2967
GJ Gardner	Virtual Grass Sign - End of Wicket	11:14:27	15	E	0.690	15	1	2967
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:14:27	15	E	0.492	27	1.800	2967
Life Direct	LED Sign - End of Wicket Signage	11:14:42	1	C	0.763	2	2	2982
KFC	Boundary Rope	11:14:44	2	A	0.640	12	6	2984
Life Direct	Boundary Rope	11:14:44	2	A	0.763	2	1	2984
ΑΝΖ	Boundary Rope	11:14:44	2	E	0.489	16	8	2984
ΑΝΖ	Playing Kit - Arm	11:14:51	1	A	0.467	1	1	2991
ΑΝΖ	Playing Kit - Shirt Front	11:14:51	1	A	1.183	1	1	2991
Ford	Player Kit - Shirt Back	11:14:56	4	A	1.116	4	1	2996
ΑΝΖ	Playing Kit - Arm	11:14:53	10	A	0.467	10	1	2993
Canterbury	Playing Kit - Shirt Front	11:14:51	19	A	0.973	19	1	2991
ΑΝΖ	Playing Kit - Arm	11:15:07	3	A	0.467	3	1	3007
ΑΝΖ	Playing Kit - Shirt Front	11:14:53	17	A	1.183	17	1	2993
Dulux	LED Sightscreen	11:15:52	3	A	1.278	3	1	3052
Dulux	Virtual Grass Sign - End of Wicket	11:15:52	3	A	0.802	3	1	3052
GJ Gardner	Virtual Grass Sign - End of Wicket	11:15:52	3	A	0.690	3	1	3052
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:15:52	3	A	0.492	6	2	3052
ΑΝΖ	Playing Kit - Arm	11:15:55	2	A	0.467	2	1	3055
GJ Gardner	Umpire Jersey Front - Homes	11:15:59	1	B	1.098	1	1	3059
NZC	Umpire Jersey Front	11:15:58	2	B	0.569	2	1	3058
Dulux	Virtual Grass Sign - End of Wicket	11:16:03	3	B	0.802	3	1	3063
Dulux	LED Sign	11:16:06	6	C	0.778	30	5	3066
GJ Gardner	Virtual Grass Sign - End of Wicket	11:16:06	6	A	0.690	6	1	3066
ΑΝΖ	LED Sign - End of Wicket Signage	11:16:06	6	C	0.899	48	8	3066
Dulux	Virtual Grass Sign - End of Wicket	11:16:12	7	B	0.802	7	1	3072
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:16:03	16	C	0.492	22	1.375	3063
Canterbury	Playing Kit - Shirt Front	11:16:19	6	A	0.973	6	1	3079
ΑΝΖ	Playing Kit - Shirt Front	11:16:19	6	A	1.183	6	1	3079
ΑΝΖ	Playing Kit - Arm	11:16:19	7	A	0.467	7	1	3079
GJ Gardner	Umpire Jersey Front - Homes	11:16:32	2	B	1.098	2	1	3092
KFC	LED Sign - GET THE APP	11:16:28	6	E	1.186	6	1	3088
NZC	Umpire Jersey Front	11:16:30	4	B	0.569	4	1	3090
Dulux	Virtual Grass Sign - End of Wicket	11:16:36	1	C	0.802	1	1	3096
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:16:36	1	C	0.492	1	1	3096
Ford	Player Kit - Shirt Back	11:16:42	1	A	1.116	1	1	3102
Canterbury	Playing Kit - Shirt Front	11:16:43	1	A	0.973	1	1	3103
ΑΝΖ	Playing Kit - Shirt Front	11:16:43	1	A	1.183	1	1	3103
GJ Gardner	Umpire Jersey Front - Homes	11:16:52	1	B	1.098	1	1	3112
NZC	Umpire Jersey Front	11:16:51	2	B	0.569	2	1	3111
Dulux	Virtual Grass Sign - End of Wicket	11:16:54	1	B	0.802	1	1	3114
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:16:54	1	C	0.492	1	1	3114
Dulux	Virtual Grass Sign - End of Wicket	11:16:56	3	B	0.802	3	1	3116
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:16:56	3	C	0.492	3	1	3116
Dulux	LED Sightscreen	11:17:05	1	A	1.278	1	1	3125
GJ Gardner	Virtual Grass Sign - End of Wicket	11:17:05	4	A	0.690	4	1	3125
ΑΝΖ	LED Sight Screen	11:17:06	3	A	1.002	3	1	3126
Dulux	Virtual Grass Sign - End of Wicket	11:17:05	6	A	0.802	6	1	3125
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:17:05	6	E	0.492	10	1.667	3125
ΑΝΖ	Playing Kit - Arm	11:17:21	1	A	0.467	1	1	3141
Canterbury	Playing Kit - Shirt Front	11:17:21	2	A	0.973	2	1	3141
ΑΝΖ	Playing Kit - Shirt Front	11:17:21	2	A	1.183	2	1	3141
Ford	Player Kit - Shirt Back	11:17:23	1	A	1.116	1	1	3143
Canterbury	Playing Kit - Shirt Front	11:17:24	2	A	0.973	2	1	3144
ΑΝΖ	Playing Kit - Arm	11:17:25	1	A	0.467	1	1	3145
ΑΝΖ	Playing Kit - Shirt Front	11:17:24	2	A	1.183	2	1	3144
ΑΝΖ	LED Sight Screen	11:17:26	2	C	1.002	2	1	3146
GJ Gardner	LED Sightscreen	11:17:28	8	C	1.002	8	1	3148
GJ Gardner	Virtual Grass Sign - End of Wicket	11:17:26	10	D	0.690	10	1	3146
Dulux	Virtual Grass Sign - End of Wicket	11:17:26	12	D	0.802	12	1	3146
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:17:26	12	D	0.492	22	1.833	3146
Dulux	Virtual Grass Sign - End of Wicket	11:17:39	3	B	0.802	3	1	3159
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:17:39	3	C	0.492	3	1	3159
Ford	Player Kit - Shirt Back	11:17:42	1	A	1.116	1	1	3162
Canterbury	Playing Kit - Shirt Front	11:17:43	3	A	0.973	3	1	3163
ΑΝΖ	Playing Kit - Shirt Front	11:17:43	3	A	1.183	3	1	3163
KFC	Boundary Rope	11:17:47	1	B	0.640	6	6	3167
Life Direct	Boundary Rope	11:17:47	1	B	0.763	1	1	3167
ΑΝΖ	Boundary Rope	11:17:47	1	B	0.489	8	8	3167
GJ Gardner	LED Sightscreen	11:17:53	5	C	1.002	5	1	3173
GJ Gardner	Virtual Grass Sign - End of Wicket	11:17:53	5	D	0.690	5	1	3173
Dulux	Virtual Grass Sign - End of Wicket	11:17:53	6	C	0.802	6	1	3173
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:17:53	6	D	0.492	11	1.833	3173
GJ Gardner	Umpire Jersey Front - Homes	11:18:01	4	A	1.098	4	1	3181
NZC	Umpire Cap	11:18:01	4	C	1.546	4	1	3181
NZC	Umpire Jersey Front	11:18:01	4	A	0.569	4	1	3181
Dulux	LED Sign	11:18:05	1	C	0.778	2	2	3185
Ford	Player Kit - Shirt Back	11:18:08	1	A	1.116	1	1	3188
Oral B	LED Sign	11:18:19	4	D	3.572	4	1	3199
ΑΝΖ	LED Sight Screen	11:18:23	21	C	1.002	21	1	3203
Dulux	Virtual Grass Sign - End of Wicket	11:18:45	2	B	0.802	2	1	3225
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:18:45	2	C	0.492	2	1	3225
ΑΝΖ	LED Sight Screen	11:18:56	9	D	1.002	9	1	3236
Dulux	Virtual Grass Sign - End of Wicket	11:19:10	4	A	0.802	4	1	3250
GJ Gardner	Virtual Grass Sign - End of Wicket	11:19:10	4	A	0.690	4	1	3250
ΑΝΖ	LED Sight Screen	11:19:10	4	A	1.002	4	1	3250
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:19:10	4	A	0.492	8	2	3250
Dulux	Virtual Grass Sign - End of Wicket	11:19:21	5	A	0.802	5	1	3261
GJ Gardner	Virtual Grass Sign - End of Wicket	11:19:21	5	A	0.690	5	1	3261
ΑΝΖ	LED Sight Screen	11:19:21	5	A	1.002	5	1	3261
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:19:21	5	A	0.492	10	2	3261
KFC	Boundary Rope	11:19:26	5	A	0.640	30	6	3266
Life Direct	Boundary Rope	11:19:26	5	A	0.763	5	1	3266
Oral B	LED Sign - 100% Cleaner Teeth, Healthier Gums in 1 Week	11:19:26	5	E	2.453	5	1	3266
ΑΝΖ	Boundary Rope	11:19:26	5	E	0.489	40	8	3266
Dulux	Virtual Grass Sign - End of Wicket	11:19:31	5	A	0.802	5	1	3271
ΑΝΖ	LED Sight Screen	11:19:31	5	A	1.002	5	1	3271
Dulux	LED Sign	11:19:38	1	C	0.778	5	5	3278
GJ Gardner	Virtual Grass Sign - End of Wicket	11:19:31	8	A	0.690	8	1	3271
ΑΝΖ	LED Sign - End of Wicket Signage	11:19:38	1	C	0.899	8	8	3278
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:19:31	8	A	0.492	14	1.750	3271
KFC	Boundary Rope	11:19:44	3	A	0.640	18	6	3284
Life Direct	Boundary Rope	11:19:44	3	A	0.763	3	1	3284
ΑΝΖ	Boundary Rope	11:19:44	3	E	0.489	24	8	3284
GJ Gardner	Virtual Grass Sign - End of Wicket	11:19:50	1	B	0.690	1	1	3290
ΑΝΖ	Virtual Grass Sign - End of Wicket	11:19:50	1	C	0.492	1	1	3290
KFC	Boundary Rope	11:19:54	11	E	0.640	66	6	3294
Life Direct	Boundary Rope	11:19:54	11	D	0.763	11	1	3294
