Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
BRB	Grass Sign - Square of Wicket	12:48:01	3	C	4.493	3	1	8581
Dulux	LED Sign - End of Wicket Signage	12:48:18	8	C	5.419	24	3	8598
Dulux	Stumps	12:48:21	5	D	0.296	60	12	8601
KFC	Boundary Rope	12:48:18	8	A	0.278	24	3	8598
Life Direct	Boundary Rope	12:48:18	8	A	0.586	8	1	8598
ΑΝΖ	Boundary Rope	12:48:18	8	E	0.143	80	10	8598
Dulux	Virtual Grass Sign - End of Wicket	12:48:26	2	A	6.162	2	1	8606
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:48:26	2	C	6.637	2	1	8606
Dulux	Virtual Grass Sign - End of Wicket	12:48:29	2	A	6.162	2	1	8609
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:48:29	2	C	6.637	2	1	8609
Dulux	LED Sign - End of Wicket Signage	12:48:31	1	C	5.419	2	2	8611
KFC	Boundary Rope	12:48:31	1	A	0.278	3	3	8611
Life Direct	Boundary Rope	12:48:31	1	A	0.586	1	1	8611
ΑΝΖ	Boundary Rope	12:48:31	1	E	0.143	10	10	8611
Ford	Player Kit - Shirt Back	12:48:31	2	A	0.384	2	1	8611
Canterbury	Playing Kit - Shirt Front	12:48:33	1	A	0.208	1	1	8613
ΑΝΖ	Playing Kit - Shirt Front	12:48:33	1	A	0.531	1	1	8613
GJ Gardner	Umpire Jersey Front	12:48:42	1	A	0.258	1	1	8622
GJ Gardner	Umpire Jersey Front - Homes	12:48:42	1	A	0.133	1	1	8622
GJ Gardner	LED Sightscreen	12:48:52	12	A	0.312	12	1	8632
GJ Gardner	LED Sightscreen - Homes	12:48:52	12	A	0.247	12	1	8632
GJ Gardner	Virtual Grass Sign - End of Wicket	12:48:52	12	B	2.013	12	1	8632
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:48:52	12	B	1.871	12	1	8632
Dulux	Virtual Grass Sign - End of Wicket	12:48:52	14	A	6.162	14	1	8632
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:48:52	14	C	6.637	26	1.857	8632
Dulux	LED Sign - End of Wicket Signage	12:49:08	1	C	5.419	4	4	8648
Dulux	Virtual Grass Sign - End of Wicket	12:49:07	2	A	6.162	2	1	8647
ΑΝΖ	LED Sign - End of Wicket Signage	12:49:08	1	C	0.336	8	8	8648
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:49:07	2	C	6.637	2	1	8647
BRB	Grass Sign - Square of Wicket	12:49:09	1	C	4.493	1	1	8649
Canterbury	Playing Kit - Shirt Front	12:49:10	1	A	0.208	1	1	8650
ΑΝΖ	Playing Kit - Shirt Front	12:49:10	1	A	0.531	1	1	8650
BRB	Grass Sign - Square of Wicket	12:49:11	3	C	3.549	3	1	8651
ΑΝΖ	Playing Kit - Arm	12:49:14	2	A	0.240	2	1	8654
Ford	Player Kit - Shirt Back	12:49:15	4	A	0.384	4	1	8655
ΑΝΖ	Playing Kit - Arm	12:49:17	3	A	0.240	3	1	8657
Canterbury	Playing Kit - Shirt Front	12:49:19	17	A	0.208	17	1	8659
ΑΝΖ	Playing Kit - Shirt Front	12:49:19	17	A	0.531	17	1	8659
Dulux	LED Sign - End of Wicket Signage	12:49:36	3	C	5.419	12	4	8676
ΑΝΖ	LED Sign - End of Wicket Signage	12:49:37	2	C	0.336	4	2	8677
Dulux	Virtual Grass Sign - End of Wicket	12:49:39	1	B	3.855	1	1	8679
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:49:39	1	C	6.637	1	1	8679
Dulux	LED Sign - End of Wicket Signage	12:49:42	2	C	5.419	8	4	8682
Dulux	Virtual Grass Sign - End of Wicket	12:49:41	3	B	3.855	3	1	8681
Ford	LED SignLED Sign	12:49:42	2	C	0.240	8	4	8682
ΑΝΖ	LED Sight Screen	12:49:43	1	C	0.266	1	1	8683
ΑΝΖ	LED Sign - End of Wicket Signage	12:49:42	2	C	0.336	16	8	8682
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:49:41	3	C	6.637	3	1	8681
Canterbury	Playing Kit - Shirt Front	12:49:44	2	A	0.208	2	1	8684
ΑΝΖ	Playing Kit - Shirt Front	12:49:44	2	A	0.531	2	1	8684
BRB	Grass Sign - Square of Wicket	12:49:46	1	C	4.493	1	1	8686
Canterbury	Playing Kit - Shirt Front	12:49:51	1	A	0.208	1	1	8691
KFC	Boundary Rope	12:49:51	1	E	0.278	3	3	8691
Life Direct	Boundary Rope	12:49:51	1	A	0.586	5	5	8691
ΑΝΖ	Boundary Rope	12:49:51	1	E	0.143	10	10	8691
ΑΝΖ	Playing Kit - Shirt Front	12:49:51	1	A	0.531	1	1	8691
Ford	LED SignLED Sign	12:49:51	4	A	2.812	12	3	8691
Ford	Player Kit - Shirt Back	12:49:52	3	A	0.384	3	1	8692
ΑΝΖ	Playing Kit - Arm	12:49:51	4	A	0.240	4	1	8691
Canterbury	Playing Kit - Shirt Front	12:49:59	15	A	0.208	15	1	8699
ΑΝΖ	Playing Kit - Shirt Front	12:49:59	15	A	0.531	15	1	8699
Dulux	Virtual Grass Sign - End of Wicket	12:50:14	2	A	6.162	2	1	8714
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:50:14	2	C	6.637	2	1	8714
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:50:17	1	B	6.637	1	1	8717
KFC	Virtual Grass Sign - Square of Wicket	12:50:20	1	C	1.623	1	1	8720
Ford	Virtual Grass Sign - Square of Wicket	12:50:20	3	D	6.991	3	1	8720
BRB	Grass Sign - Square of Wicket	12:50:20	4	C	3.704	4	1	8720
Life Direct	Virtual Grass Sign - Square of Wicket	12:50:33	4	A	3.361	4	1	8733
KFC	Virtual Grass Sign - Square of Wicket	12:50:33	6	C	1.310	6	1	8733
Ford	Virtual Grass Sign - Square of Wicket	12:50:33	7	D	6.991	7	1	8733
BRB	Grass Sign - Square of Wicket	12:50:33	8	C	4.493	8	1	8733
ΑΝΖ	Playing Kit - Arm	12:50:42	7	A	0.240	7	1	8742
Dulux	Virtual Grass Sign - End of Wicket	12:50:49	1	A	6.162	1	1	8749
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:50:49	1	C	6.637	1	1	8749
Dulux	LED Sign - End of Wicket Signage	12:50:52	2	C	5.419	8	4	8752
Dulux	Virtual Grass Sign - End of Wicket	12:50:51	3	A	6.162	3	1	8751
GJ Gardner	Virtual Grass Sign - End of Wicket	12:50:53	1	B	2.013	1	1	8753
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:50:53	1	A	1.871	1	1	8753
ΑΝΖ	LED Sight Screen	12:50:53	1	C	0.266	1	1	8753
ΑΝΖ	LED Sign - End of Wicket Signage	12:50:52	2	C	0.336	14	7	8752
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:50:51	3	C	6.637	4	1.333	8751
BRB	Grass Sign - Square of Wicket	12:50:54	1	A	4.493	1	1	8754
KFC	Virtual Grass Sign - Square of Wicket	12:50:55	1	B	1.623	1	1	8755
KFC	Virtual Grass Sign - Square of Wicket	12:50:58	2	B	1.623	2	1	8758
Life Direct	Virtual Grass Sign - Square of Wicket	12:51:00	1	A	3.361	1	1	8760
GJ Gardner	Umpire Jersey Back	12:51:03	3	A	0.258	3	1	8763
GJ Gardner	Umpire Jersey Back - Homes	12:51:03	3	A	0.133	3	1	8763
Canterbury	Playing Kit - Pants	12:51:06	1	B	0.377	1	1	8766
Canterbury	Playing Kit - Shirt Front	12:51:07	1	A	0.208	1	1	8767
ΑΝΖ	Playing Kit - Shirt Front	12:51:07	1	A	0.531	1	1	8767
Canterbury	Playing Kit - Pants	12:51:10	1	B	0.377	1	1	8770
Canterbury	Playing Kit - Shirt Front	12:51:09	3	A	0.208	3	1	8769
ΑΝΖ	Playing Kit - Shirt Front	12:51:09	3	A	0.531	3	1	8769
BRB	Grass Sign - Square of Wicket	12:51:20	1	A	4.493	1	1	8780
KFC	Virtual Grass Sign - Square of Wicket	12:51:20	2	A	1.623	2	1	8780
BRB	Grass Sign - Square of Wicket	12:51:29	4	A	4.493	4	1	8789
KFC	Virtual Grass Sign - Square of Wicket	12:51:30	9	C	1.623	9	1	8790
GJ Gardner	Giant Screen - Decision Pending	12:51:50	9	A	0.426	9	1	8810
GJ Gardner	Giant Screen - Decision Pending - Homes	12:51:58	1	C	0.186	1	1	8818
Ford	Player Kit - Shirt Back	12:51:59	14	A	0.384	14	1	8819
ΑΝΖ	Playing Kit - Arm	12:52:14	1	A	0.240	1	1	8834
ΑΝΖ	LED Sign - End of Wicket Signage	12:52:17	8	C	0.336	8	1	8837
Dulux	LED Sign - End of Wicket Signage	12:52:15	18	C	5.419	23	1.278	8835
KFC	Boundary Rope	12:52:15	18	A	0.278	54	3	8835
Life Direct	Boundary Rope	12:52:15	18	A	0.586	18	1	8835
ΑΝΖ	Boundary Rope	12:52:15	18	E	0.143	90	5	8835
ΑΝΖ	Playing Kit - Arm	12:52:36	5	A	0.240	5	1	8856
ΑΝΖ	Playing Kit - Arm	12:52:42	3	A	0.240	3	1	8862
Canterbury	Playing Kit - Shirt Front	12:52:45	1	B	0.208	1	1	8865
ΑΝΖ	Playing Kit - Shirt Front	12:52:45	1	A	0.531	1	1	8865
ΑΝΖ	Playing Kit - Arm	12:52:46	1	A	0.240	1	1	8866
Ford	Player Kit - Shirt Back	12:52:46	6	B	0.384	10	1.667	8866
Ford	Player Kit - Shirt Back	12:52:53	6	A	0.384	6	1	8873
ΑΝΖ	Playing Kit - Arm	12:52:59	1	A	0.240	1	1	8879
Canterbury	Playing Kit - Shirt Front	12:53:00	1	A	0.208	1	1	8880
ΑΝΖ	Playing Kit - Shirt Front	12:53:00	1	A	0.531	1	1	8880
Canterbury	Playing Kit - Shirt Front	12:53:02	2	A	0.208	2	1	8882
ΑΝΖ	Playing Kit - Shirt Front	12:53:02	2	A	0.531	2	1	8882
ΑΝΖ	Playing Kit - Arm	12:53:04	1	A	0.240	1	1	8884
Canterbury	Playing Kit - Shirt Front	12:53:05	2	A	0.208	2	1	8885
ΑΝΖ	Playing Kit - Shirt Front	12:53:05	2	A	0.531	2	1	8885
Canterbury	Playing Kit - Shirt Front	12:53:09	4	A	0.208	4	1	8889
ΑΝΖ	Playing Kit - Shirt Front	12:53:08	5	A	0.531	5	1	8888
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:53:22	2	B	1.871	2	1	8902
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:53:22	2	C	3.345	2	1	8902
NZC	Umpire Jersey Front	12:53:32	3	E	0.395	3	1	8912
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:53:35	2	B	1.871	2	1	8915
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:53:35	2	C	3.345	2	1	8915
Dulux	LED Sign - End of Wicket Signage	12:53:40	2	C	5.419	12	6	8920
Dulux	Virtual Grass Sign - End of Wicket	12:53:40	2	A	6.162	2	1	8920
GJ Gardner	Virtual Grass Sign - End of Wicket	12:53:38	4	B	2.013	4	1	8918
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:53:38	4	B	1.871	4	1	8918
ΑΝΖ	LED Sight Screen	12:53:41	1	C	0.266	1	1	8921
ΑΝΖ	LED Sign - End of Wicket Signage	12:53:40	2	C	0.336	16	8	8920
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:53:38	4	C	3.345	6	1.500	8918
Life Direct	Boundary Rope	12:53:42	1	D	0.586	1	1	8922
GJ Gardner	Umpire Jersey Back	12:53:42	2	C	0.258	2	1	8922
GJ Gardner	Umpire Jersey Back - Homes	12:53:42	2	A	0.133	2	1	8922
KFC	Boundary Rope	12:53:42	2	A	0.278	3	1.500	8922
ΑΝΖ	Boundary Rope	12:53:42	2	A	0.143	8	4	8922
BRB	Grass Sign - Square of Wicket	12:53:48	3	B	2.083	3	1	8928
Ford	Virtual Grass Sign - Square of Wicket	12:53:48	3	A	3.269	3	1	8928
KFC	Virtual Grass Sign - Square of Wicket	12:53:48	3	C	1.623	3	1	8928
Life Direct	Virtual Grass Sign - Square of Wicket	12:53:48	3	A	3.361	3	1	8928
Dulux	LED Sign - End of Wicket Signage	12:53:54	2	C	5.419	8	4	8934
Dulux	Virtual Grass Sign - End of Wicket	12:53:53	3	A	6.162	3	1	8933
GJ Gardner	Virtual Grass Sign - End of Wicket	12:53:53	3	D	2.013	3	1	8933
ΑΝΖ	LED Sign - End of Wicket Signage	12:53:54	2	C	0.336	16	8	8934
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:53:53	3	C	6.637	6	2	8933
BRB	Grass Sign - Square of Wicket	12:53:56	1	A	2.083	1	1	8936
KFC	Virtual Grass Sign - Square of Wicket	12:53:56	2	A	1.623	2	1	8936
KFC	Virtual Grass Sign - Square of Wicket	12:54:02	1	B	1.623	1	1	8942
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:04	4	B	1.871	4	1	8944
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:04	4	C	3.345	4	1	8944
NZC	Umpire Jersey Front	12:54:08	3	E	0.395	3	1	8948
NZC	Umpire Jersey Front	12:54:12	1	A	0.395	1	1	8952
Dulux	LED Sightscreen	12:54:16	5	A	0.266	5	1	8956
Dulux	LED Sign - End of Wicket Signage	12:54:16	5	C	5.419	20	4	8956
Dulux	Virtual Grass Sign - End of Wicket	12:54:17	4	A	6.162	4	1	8957
GJ Gardner	Virtual Grass Sign - End of Wicket	12:54:15	6	B	2.013	6	1	8955
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:13	8	B	1.871	8	1	8953
ΑΝΖ	LED Sign - End of Wicket Signage	12:54:16	5	C	0.336	20	4	8956
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:13	8	C	3.345	13	1.625	8953
Dulux	Virtual Grass Sign - End of Wicket	12:54:22	1	A	6.162	1	1	8962
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:22	1	C	6.637	1	1	8962
Dulux	LED Sign - End of Wicket Signage	12:54:25	2	C	5.419	8	4	8965
Dulux	Virtual Grass Sign - End of Wicket	12:54:24	3	A	6.162	3	1	8964
GJ Gardner	Virtual Grass Sign - End of Wicket	12:54:25	2	B	2.013	2	1	8965
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:25	2	B	1.871	2	1	8965
ΑΝΖ	LED Sight Screen	12:54:26	1	C	0.266	1	1	8966
ΑΝΖ	LED Sign - End of Wicket Signage	12:54:25	2	C	0.336	14	7	8965
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:24	3	C	6.637	5	1.667	8964
BRB	Grass Sign - Square of Wicket	12:54:27	1	A	2.083	1	1	8967
KFC	Virtual Grass Sign - Square of Wicket	12:54:28	1	B	1.623	1	1	8968
Dulux	LED Sign - End of Wicket Signage	12:54:38	6	C	5.419	48	8	8978
Dulux	Virtual Grass Sign - End of Wicket	12:54:35	9	D	6.162	9	1	8975
GJ Gardner	Virtual Grass Sign - End of Wicket	12:54:30	14	B	2.013	14	1	8970
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:30	14	B	1.871	14	1	8970
ΑΝΖ	LED Sight Screen	12:54:40	4	C	0.266	4	1	8980
ΑΝΖ	LED Sign - End of Wicket Signage	12:54:38	6	C	0.336	48	8	8978
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:30	14	C	3.345	14	1	8970
Canterbury	Playing Kit - Shirt Front	12:54:44	1	A	0.208	1	1	8984
ΑΝΖ	Playing Kit - Shirt Front	12:54:44	1	A	0.531	1	1	8984
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:45	1	B	1.871	1	1	8985
GJ Gardner	Virtual Grass Sign - End of Wicket	12:54:47	2	B	2.013	2	1	8987
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:47	2	B	1.871	2	1	8987
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:47	2	C	3.345	2	1	8987
Canterbury	Playing Kit - Shirt Front	12:54:50	5	A	0.208	5	1	8990
ΑΝΖ	Playing Kit - Shirt Front	12:54:50	5	A	0.531	5	1	8990
Dulux	Virtual Grass Sign - End of Wicket	12:54:55	4	A	6.162	4	1	8995
GJ Gardner	LED Sightscreen	12:54:55	4	A	0.312	4	1	8995
GJ Gardner	LED Sightscreen - Homes	12:54:55	4	A	0.247	4	1	8995
GJ Gardner	Virtual Grass Sign - End of Wicket	12:54:55	4	B	2.013	4	1	8995
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:54:55	4	B	1.871	4	1	8995
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:54:55	4	C	6.637	8	2	8995
Dulux	LED Sign - End of Wicket Signage	12:55:02	3	C	5.419	12	4	9002
Dulux	Virtual Grass Sign - End of Wicket	12:55:04	1	A	6.162	1	1	9004
GJ Gardner	Virtual Grass Sign - End of Wicket	12:55:02	3	C	2.013	3	1	9002
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:55:02	3	A	1.871	3	1	9002
ΑΝΖ	LED Sight Screen	12:55:03	2	C	0.266	2	1	9003
ΑΝΖ	LED Sign - End of Wicket Signage	12:55:02	3	C	0.336	21	7	9002
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:55:02	3	C	3.345	4	1.333	9002
BRB	Grass Sign - Square of Wicket	12:55:05	11	B	2.083	11	1	9005
Ford	Virtual Grass Sign - Square of Wicket	12:55:05	11	A	3.269	11	1	9005
KFC	Virtual Grass Sign - Square of Wicket	12:55:05	11	C	1.623	11	1	9005
Life Direct	Virtual Grass Sign - Square of Wicket	12:55:05	11	A	3.361	11	1	9005
ΑΝΖ	Playing Kit - Arm	12:55:16	5	A	0.240	5	1	9016
Dulux	LED Sightscreen	12:55:25	1	A	0.266	1	1	9025
Dulux	LED Sign - End of Wicket Signage	12:55:24	2	C	5.419	8	4	9024
Dulux	Virtual Grass Sign - End of Wicket	12:55:25	1	A	6.162	1	1	9025
GJ Gardner	Virtual Grass Sign - End of Wicket	12:55:23	3	B	2.013	3	1	9023
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:55:21	5	B	1.871	5	1	9021
ΑΝΖ	LED Sign - End of Wicket Signage	12:55:24	2	C	0.336	14	7	9024
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:55:22	4	C	3.345	5	1.250	9022
Life Direct	Virtual Grass Sign - Square of Wicket	12:55:26	1	E	3.361	1	1	9026
Dulux	TVGI Series Logo	12:55:54	20	C	1.198	20	1	9054
Dulux	TVGI Series Text	12:55:52	22	B	0.498	22	1	9052
Dulux	LED Sign - End of Wicket Signage	12:56:16	1	A	5.419	1	1	9076
Dulux	Stumps	12:56:15	2	D	0.296	15	7.500	9075
KFC	Boundary Rope	12:56:15	2	A	0.278	4	2	9075
Life Direct	Boundary Rope	12:56:15	2	A	0.586	2	1	9075
ΑΝΖ	Playing Kit - Arm	12:56:16	3	A	0.240	3	1	9076
Dulux	LED Sign - End of Wicket Signage	12:56:22	1	C	5.419	4	4	9082
Dulux	Virtual Grass Sign - End of Wicket	12:56:19	4	B	6.162	4	1	9079
ΑΝΖ	LED Sign - End of Wicket Signage	12:56:22	1	C	0.336	7	7	9082
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:56:19	4	C	5.931	4	1	9079
BRB	Grass Sign - Square of Wicket	12:56:23	5	B	2.083	5	1	9083
Ford	Virtual Grass Sign - Square of Wicket	12:56:25	3	A	3.269	3	1	9085
KFC	Virtual Grass Sign - Square of Wicket	12:56:23	5	C	1.623	5	1	9083
Life Direct	Virtual Grass Sign - Square of Wicket	12:56:25	3	A	3.361	3	1	9085
Dulux	LED Sign - End of Wicket Signage	12:56:32	2	C	5.419	8	4	9092
Dulux	Virtual Grass Sign - End of Wicket	12:56:31	3	A	6.162	3	1	9091
GJ Gardner	Virtual Grass Sign - End of Wicket	12:56:31	3	B	2.013	3	1	9091
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:56:31	3	B	1.871	3	1	9091
ΑΝΖ	LED Sight Screen	12:56:32	2	C	0.266	2	1	9092
ΑΝΖ	LED Sign - End of Wicket Signage	12:56:32	2	C	0.336	14	7	9092
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:56:31	3	C	6.637	6	2	9091
KFC	Virtual Grass Sign - Square of Wicket	12:56:34	1	C	1.623	1	1	9094
Canterbury	Playing Kit - Shirt Front	12:56:37	6	A	0.208	6	1	9097
ΑΝΖ	Playing Kit - Shirt Front	12:56:37	6	A	0.531	6	1	9097
Ford	Player Kit - Shirt Back	12:56:40	5	A	0.384	5	1	9100
Dulux	Virtual Grass Sign - End of Wicket	12:56:46	9	A	6.162	9	1	9106
GJ Gardner	Virtual Grass Sign - End of Wicket	12:56:46	9	B	2.013	9	1	9106
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:56:46	9	B	1.871	9	1	9106
ΑΝΖ	LED Sight Screen	12:56:46	9	C	0.266	9	1	9106
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:56:46	9	C	6.637	18	2	9106
Dulux	Virtual Grass Sign - End of Wicket	12:56:57	1	A	6.162	1	1	9117
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:56:57	1	C	6.637	1	1	9117
BRB	Grass Sign - Square of Wicket	12:57:02	3	C	2.083	3	1	9122
Ford	Player Kit - Shirt Back	12:57:05	6	A	0.384	6	1	9125
ΑΝΖ	Playing Kit - Arm	12:57:05	7	A	0.240	7	1	9125
Canterbury	Playing Kit - Shirt Front	12:57:12	1	A	0.208	1	1	9132
ΑΝΖ	Playing Kit - Shirt Front	12:57:12	1	A	0.531	1	1	9132
GJ Gardner	LED Sign	12:57:13	7	A	7.751	14	2	9133
GJ Gardner	LED Sign - Homes	12:57:13	7	A	1.827	7	1	9133
Dulux	LED Sign - End of Wicket Signage	12:57:13	9	C	5.419	27	3	9133
KFC	Boundary Rope	12:57:21	1	A	0.278	3	3	9141
Life Direct	Boundary Rope	12:57:21	1	A	0.586	1	1	9141
ΑΝΖ	Boundary Rope	12:57:21	1	E	0.143	10	10	9141
Canterbury	Playing Kit - Shirt Front	12:57:22	2	A	0.208	2	1	9142
ΑΝΖ	Playing Kit - Shirt Front	12:57:22	2	A	0.531	2	1	9142
ΑΝΖ	Playing Kit - Arm	12:57:27	3	A	0.240	3	1	9147
ΑΝΖ	Playing Kit - Arm	12:57:31	1	A	0.240	1	1	9151
ΑΝΖ	Playing Kit - Arm	12:57:33	1	A	0.240	1	1	9153
Dulux	Virtual Grass Sign - End of Wicket	12:57:37	1	B	6.162	1	1	9157
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:57:37	1	C	6.637	1	1	9157
Dulux	LED Sightscreen	12:57:41	1	A	0.266	1	1	9161
Dulux	LED Sign - End of Wicket Signage	12:57:41	1	C	5.419	4	4	9161
Dulux	Virtual Grass Sign - End of Wicket	12:57:40	2	B	6.162	2	1	9160
GJ Gardner	Virtual Grass Sign - End of Wicket	12:57:41	1	A	2.013	1	1	9161
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:57:41	1	A	1.871	1	1	9161
ΑΝΖ	LED Sign - End of Wicket Signage	12:57:41	1	C	0.336	7	7	9161
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:57:40	2	C	6.637	3	1.500	9160
BRB	Grass Sign - Square of Wicket	12:57:42	1	B	2.083	1	1	9162
KFC	Virtual Grass Sign - Square of Wicket	12:57:42	1	C	1.623	1	1	9162
Dulux	LED Sign - End of Wicket Signage	12:57:43	1	C	5.419	1	1	9163
KFC	Boundary Rope	12:57:43	1	A	0.278	3	3	9163
Life Direct	Boundary Rope	12:57:43	1	A	0.586	1	1	9163
ΑΝΖ	Boundary Rope	12:57:43	1	E	0.143	5	5	9163
Dulux	LED Sightscreen	12:57:55	1	A	0.266	1	1	9175
GJ Gardner	Virtual Grass Sign - End of Wicket	12:57:55	19	A	0.383	19	1	9175
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:57:55	19	A	0.332	19	1	9175
ΑΝΖ	LED Sight Screen	12:57:56	18	C	0.266	18	1	9176
Dulux	Virtual Grass Sign - End of Wicket	12:57:55	21	A	6.162	21	1	9175
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:57:55	21	A	6.637	40	1.905	9175
Dulux	LED Sign - End of Wicket Signage	12:58:18	5	C	5.419	20	4	9198
Dulux	Virtual Grass Sign - End of Wicket	12:58:17	6	A	6.162	6	1	9197
ΑΝΖ	LED Sight Screen	12:58:19	4	C	0.266	4	1	9199
ΑΝΖ	LED Sign - End of Wicket Signage	12:58:18	5	C	0.336	35	7	9198
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:58:17	6	C	6.637	6	1	9197
Ford	Player Kit - Shirt Back	12:58:28	5	A	0.384	5	1	9208
ΑΝΖ	Playing Kit - Arm	12:58:33	1	A	0.240	1	1	9213
ΑΝΖ	Playing Kit - Arm	12:58:36	1	A	0.240	1	1	9216
Canterbury	Playing Kit - Shirt Front	12:58:33	6	A	0.208	6	1	9213
ΑΝΖ	Playing Kit - Shirt Front	12:58:33	6	A	0.531	6	1	9213
ΑΝΖ	Playing Kit - Arm	12:58:38	2	A	0.240	2	1	9218
Life Direct	Virtual Grass Sign - Square of Wicket	12:58:44	3	E	3.361	3	1	9224
Powerade	Coaches Table	12:58:48	9	E	5.665	9	1	9228
Powerade	Drinks Box	12:58:48	9	B	5.312	9	1	9228
Powerade	Drinks Cooler	12:58:48	9	A	4.556	9	1	9228
Dulux	Virtual Grass Sign - End of Wicket	12:58:57	2	A	6.162	2	1	9237
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:58:57	3	C	6.637	3	1	9237
BRB	Grass Sign - Square of Wicket	12:59:04	2	B	2.083	2	1	9244
Ford	Virtual Grass Sign - Square of Wicket	12:59:04	2	A	3.269	2	1	9244
KFC	Virtual Grass Sign - Square of Wicket	12:59:04	2	C	1.623	2	1	9244
Life Direct	Virtual Grass Sign - Square of Wicket	12:59:04	2	A	3.361	2	1	9244
Canterbury	Playing Kit - Shirt Front	12:59:15	3	A	0.208	3	1	9255
ΑΝΖ	Playing Kit - Shirt Front	12:59:15	3	A	0.531	3	1	9255
Ford	Player Kit - Shirt Back	12:59:18	3	A	0.384	3	1	9258
ΑΝΖ	Playing Kit - Arm	12:59:21	2	A	0.240	2	1	9261
Powerade	Coaches Table	12:59:23	8	E	5.665	8	1	9263
Powerade	Drinks Box	12:59:23	8	B	5.312	8	1	9263
Powerade	Drinks Cooler	12:59:23	9	A	4.556	9	1	9263
Dulux	LED Sightscreen	12:59:42	8	A	0.266	8	1	9282
GJ Gardner	Virtual Grass Sign - End of Wicket	12:59:42	8	A	0.383	8	1	9282
GJ Gardner	Virtual Grass Sign - End of Wicket - Homes	12:59:42	8	A	0.332	8	1	9282
Dulux	Virtual Grass Sign - End of Wicket	12:59:42	9	A	6.162	9	1	9282
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:59:42	9	A	6.637	17	1.889	9282
Dulux	Virtual Grass Sign - End of Wicket	12:59:52	2	A	6.162	2	1	9292
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:59:52	2	C	6.637	2	1	9292
KFC	Virtual Grass Sign - Square of Wicket	12:59:54	1	B	1.623	1	1	9294
ΑΝΖ	Playing Kit - Arm	12:59:55	3	A	0.240	3	1	9295
Canterbury	Playing Kit - Shirt Front	12:59:55	9	A	0.208	9	1	9295
ΑΝΖ	Playing Kit - Shirt Front	12:59:55	9	A	0.531	9	1	9295
ΑΝΖ	Playing Kit - Arm	13:00:04	1	A	0.240	1	1	9304
Ford	Player Kit - Shirt Back	13:00:03	17	A	0.384	30	1.765	9303
